CustomerID,NumOrders,TotalQuantity,TotalSpent,FirstPurchaseDate,LastPurchaseDate,RecencyDays
17227,6,741,939.32,2010-12-06 11:16:00,2011-11-21 10:51:00,18
17228,8,1532,1906.09,2010-12-02 16:00:00,2011-11-24 10:24:00,15
17229,2,185,318.76,2011-07-20 12:38:00,2011-09-04 13:56:00,95
17230,8,1651,3638.41,2010-12-15 11:22:00,2011-03-20 16:12:00,263
17231,10,1742,3174.32,2010-12-13 14:16:00,2011-11-27 15:18:00,11
17232,2,203,421.52,2011-11-25 12:24:00,2011-12-07 12:21:00,2
17233,1,131,190.88,2011-11-04 14:06:00,2011-11-04 14:06:00,34
17234,1,55,149.89000000000001,2011-06-10 11:20:00,2011-06-10 11:20:00,182
17235,2,224,550.06,2010-12-02 13:38:00,2011-11-14 15:51:00,24
17236,6,474,916.13,2010-12-12 11:49:00,2011-11-27 12:00:00,12
17237,2,105,314.69,2011-11-17 12:55:00,2011-11-28 15:02:00,10
17238,17,1822,3744.65,2010-12-03 15:05:00,2011-12-07 11:35:00,2
17239,1,150,382.5,2011-01-31 09:41:00,2011-01-31 09:41:00,312
17242,2,611,1135.04,2011-06-12 13:04:00,2011-08-23 14:55:00,107
17243,26,3370,8676.85,2010-12-05 10:03:00,2011-12-08 13:26:00,0
17244,1,616,954.9,2011-10-17 15:19:00,2011-10-17 15:19:00,52
17245,1,75,171.45,2011-05-19 10:43:00,2011-05-19 10:43:00,204
17247,1,106,282.19,2011-11-24 15:21:00,2011-11-24 15:21:00,14
17248,1,213,318.65,2011-08-11 13:34:00,2011-08-11 13:34:00,119
17250,2,168,384.52,2011-03-23 16:45:00,2011-12-06 12:15:00,3
17251,1,110,283.28000000000003,2010-12-12 11:06:00,2010-12-12 11:06:00,362
17252,2,193,353.86,2011-06-06 16:41:00,2011-08-15 09:45:00,116
17253,1,43,178.26,2011-11-21 12:59:00,2011-11-21 12:59:00,17
17254,2,252,272.44,2011-11-24 14:09:00,2011-12-05 12:46:00,4
17255,2,232,298.41,2011-02-13 15:18:00,2011-10-30 12:18:00,40
17256,2,141,240.0,2011-01-31 14:53:00,2011-08-24 13:30:00,106
17259,2,410,603.37,2010-12-06 12:55:00,2011-07-14 15:01:00,147
17262,5,367,1253.3600000000001,2010-12-08 13:30:00,2011-10-18 12:56:00,51
17263,1,36,63.440000000000005,2011-05-15 14:32:00,2011-05-15 14:32:00,207
17265,2,394,562.9,2011-06-12 12:00:00,2011-07-24 10:49:00,138
17266,3,161,310.64,2011-07-15 11:57:00,2011-12-07 14:12:00,1
17267,2,159,317.62,2011-08-04 17:19:00,2011-08-04 17:22:00,126
17268,4,844,763.64,2011-04-08 13:20:00,2011-08-24 10:06:00,107
17272,4,1778,2148.63,2011-03-22 12:05:00,2011-10-28 16:37:00,41
17274,1,79,111.97999999999999,2011-11-04 13:16:00,2011-11-04 13:16:00,34
17277,2,430,1065.3500000000001,2011-01-21 12:37:00,2011-04-26 12:47:00,227
17278,1,179,246.04,2011-04-12 13:10:00,2011-04-12 13:10:00,240
17279,1,48,187.82999999999998,2011-10-13 11:58:00,2011-10-13 11:58:00,57
17282,3,1877,1703.41,2011-02-13 11:36:00,2011-08-01 14:29:00,129
17284,6,1364,1652.58,2011-01-07 14:31:00,2011-10-10 14:38:00,59
17286,1,118,153.92,2011-11-18 12:47:00,2011-11-18 12:47:00,21
17287,7,559,1064.11,2010-12-02 12:22:00,2011-11-13 13:27:00,25
17288,7,1203,1419.73,2010-12-16 13:33:00,2011-11-30 16:09:00,8
17289,3,520,944.41,2011-06-12 13:51:00,2011-11-08 12:01:00,31
17290,2,404,525.24,2011-11-23 15:53:00,2011-12-06 12:38:00,3
17291,1,72,550.8000000000001,2011-02-04 13:04:00,2011-02-04 13:04:00,307
17293,9,1140,1875.1100000000001,2010-12-13 14:55:00,2011-12-01 14:37:00,7
17295,3,294,556.95,2011-10-06 12:22:00,2011-11-11 10:49:00,28
17297,1,67,131.78,2011-11-22 14:43:00,2011-11-22 14:43:00,16
17298,2,387,498.42,2011-08-07 12:21:00,2011-08-30 16:43:00,100
17299,4,678,669.11,2011-06-19 16:04:00,2011-11-28 12:01:00,11
17301,1,149,197.63,2011-11-18 13:43:00,2011-11-18 13:43:00,20
17302,5,575,1135.63,2011-02-07 10:14:00,2011-11-25 09:36:00,14
17303,1,144,250.04,2010-12-13 13:32:00,2010-12-13 13:32:00,360
17306,19,11491,8631.31,2010-12-21 13:34:00,2011-11-29 12:14:00,10
17309,1,41,82.75,2011-09-05 15:20:00,2011-09-05 15:20:00,94
17311,2,1005,1384.85,2011-01-27 10:56:00,2011-09-22 14:11:00,77
17312,3,372,644.3,2011-07-03 13:12:00,2011-07-24 11:52:00,138
17313,1,1402,2328.84,2011-11-08 15:45:00,2011-11-08 15:45:00,30
17314,8,1896,2527.92,2011-01-31 11:25:00,2011-11-15 09:41:00,24
17315,38,3888,6292.26,2010-12-17 12:24:00,2011-12-08 12:15:00,1
17317,3,1146,2600.34,2011-09-11 12:45:00,2011-10-24 17:19:00,45
17320,3,634,1200.6200000000001,2010-12-06 15:38:00,2011-08-31 13:31:00,99
17321,2,373,700.86,2011-10-03 11:34:00,2011-12-01 13:41:00,7
17323,7,776,921.07,2011-02-20 14:38:00,2011-11-24 17:29:00,14
17324,4,844,990.23,2010-12-08 12:45:00,2011-11-22 10:34:00,17
17325,1,60,96.8,2011-03-04 13:09:00,2011-03-04 13:09:00,279
17329,2,142,523.11,2011-01-28 15:29:00,2011-11-25 14:24:00,13
17330,2,120,363.9,2011-10-03 11:26:00,2011-11-17 08:56:00,22
17331,1,16,175.2,2011-08-08 11:55:00,2011-08-08 11:55:00,123
17333,1,375,494.25,2011-09-15 10:11:00,2011-09-15 10:11:00,85
17334,2,315,307.02,2011-02-04 09:03:00,2011-02-10 14:59:00,301
17337,4,1269,2027.8700000000001,2011-02-02 17:06:00,2011-07-11 14:55:00,150
17338,8,3128,6643.93,2010-12-13 12:57:00,2011-11-22 14:23:00,16
17339,2,152,243.36,2010-12-09 14:44:00,2011-09-06 13:29:00,93
17340,11,5967,12353.29,2010-12-08 15:56:00,2011-11-10 10:45:00,29
17341,3,489,781.36,2010-12-08 12:46:00,2011-07-06 12:33:00,156
17343,1,56,193.64,2010-12-19 15:07:00,2010-12-19 15:07:00,354
17344,1,66,160.57,2011-10-24 12:56:00,2011-10-24 12:56:00,45
17345,4,346,537.74,2011-05-27 12:26:00,2011-11-24 15:03:00,14
17346,15,1657,2676.56,2010-12-01 14:34:00,2011-12-06 12:18:00,3
17347,1,216,228.96,2011-09-14 13:12:00,2011-09-14 13:12:00,85
17348,5,1401,1159.52,2011-02-15 10:49:00,2011-11-25 11:25:00,14
17349,1,112,110.75,2011-06-13 14:29:00,2011-06-13 14:29:00,178
17350,4,795,1286.07,2011-10-19 16:05:00,2011-12-01 15:47:00,7
17351,3,113,587.15,2011-03-11 16:05:00,2011-11-03 18:45:00,35
17353,2,1200,1740.0,2011-07-08 16:17:00,2011-08-02 17:19:00,128
17354,1,1006,1393.06,2011-10-20 10:34:00,2011-10-20 10:34:00,50
17356,1,166,178.22,2011-02-01 11:07:00,2011-02-01 11:07:00,311
17357,2,153,388.14,2011-11-15 16:29:00,2011-11-15 16:30:00,23
17358,2,202,365.85,2010-12-19 14:16:00,2011-02-09 16:57:00,302
17359,1,161,127.86,2011-11-28 14:37:00,2011-11-28 14:37:00,10
17360,3,335,585.79,2011-06-08 17:09:00,2011-11-22 13:11:00,16
17361,3,157,488.2,2011-02-21 09:55:00,2011-10-21 15:43:00,48
17362,2,191,312.23,2011-02-03 10:26:00,2011-04-14 14:43:00,238
17364,11,2701,4481.18,2011-01-12 16:57:00,2011-12-09 09:00:00,0
17365,8,4777,4801.56,2011-01-11 12:11:00,2011-11-27 12:13:00,12
17367,1,150,168.4,2011-04-15 14:21:00,2011-04-15 14:21:00,237
17368,8,1391,1912.67,2011-01-06 11:57:00,2011-11-16 15:26:00,22
17370,4,540,446.18,2011-06-23 11:50:00,2011-09-28 10:14:00,72
17371,3,152,423.89,2010-12-13 15:20:00,2011-11-22 13:30:00,16
17372,8,749,1342.68,2010-12-12 12:00:00,2011-10-30 11:37:00,40
17373,4,408,646.92,2011-01-31 11:46:00,2011-10-30 15:28:00,39
17374,2,85,495.77,2011-03-03 12:53:00,2011-05-05 09:05:00,218
17375,3,367,400.1,2010-12-13 15:16:00,2011-05-24 15:45:00,198
17376,2,86,203.2,2011-02-01 14:12:00,2011-09-30 12:36:00,70
17377,20,2076,4100.92,2010-12-01 12:35:00,2011-11-16 11:17:00,23
17379,1,663,404.66,2011-11-28 13:56:00,2011-11-28 13:56:00,10
17381,29,25649,20275.61,2010-12-02 12:58:00,2011-12-01 11:59:00,8
17382,1,25,65.4,2011-10-05 13:05:00,2011-10-05 13:05:00,64
17383,1,150,199.29,2011-12-05 17:36:00,2011-12-05 17:36:00,3
17384,2,88,336.4,2011-05-04 16:07:00,2011-11-20 15:48:00,18
17385,1,201,261.11,2011-11-25 11:02:00,2011-11-25 11:02:00,14
17386,6,1902,2686.42,2011-06-27 12:11:00,2011-12-02 11:28:00,7
17387,2,542,784.11,2011-11-06 11:25:00,2011-11-20 11:00:00,19
17388,4,1068,1259.56,2011-02-25 12:28:00,2011-09-23 10:31:00,77
17389,34,7612,31833.68,2011-01-12 15:48:00,2011-12-09 09:38:00,0
17391,2,480,508.8,2011-06-28 12:21:00,2011-06-29 09:58:00,163
17392,2,320,457.91,2010-12-16 19:04:00,2011-02-06 12:48:00,306
17394,1,241,203.86999999999998,2011-05-04 13:22:00,2011-05-04 13:22:00,218
17396,8,2005,7330.8,2010-12-03 09:45:00,2011-10-31 14:12:00,38
17397,2,254,696.41,2011-11-17 13:58:00,2011-11-17 14:08:00,21
17398,3,310,653.38,2011-03-29 13:04:00,2011-08-17 09:48:00,114
17400,5,1097,2129.96,2010-12-21 17:16:00,2011-08-05 15:38:00,125
17402,13,701,2633.85,2010-12-05 13:53:00,2011-12-05 10:15:00,4
17403,1,117,281.62,2011-11-03 15:18:00,2011-11-03 15:18:00,35
17404,15,32748,31906.82,2010-12-14 13:28:00,2011-12-05 16:26:00,3
17405,3,726,1031.41,2011-07-12 14:17:00,2011-12-08 17:12:00,0
17406,3,787,2200.42,2010-12-08 10:35:00,2011-01-10 15:07:00,332
17408,1,3,32.65,2011-06-29 12:53:00,2011-06-29 12:53:00,162
17409,2,105,771.85,2011-04-05 16:42:00,2011-06-08 10:36:00,184
17410,5,616,1214.72,2011-05-08 15:21:00,2011-11-23 15:46:00,15
17411,3,306,778.94,2011-03-23 13:44:00,2011-11-27 14:25:00,11
17412,7,738,1258.06,2010-12-02 16:29:00,2011-12-07 11:36:00,2
17414,2,2100,778.0,2011-06-08 11:43:00,2011-10-27 12:13:00,43
17415,1,114,507.84,2011-09-21 12:50:00,2011-09-21 12:50:00,79
17416,7,4302,6893.42,2011-03-03 13:45:00,2011-11-10 12:47:00,29
17418,2,289,463.46000000000004,2011-01-20 11:39:00,2011-10-28 13:00:00,41
17419,12,1876,4226.57,2010-12-07 15:03:00,2011-11-28 13:47:00,10
17420,3,265,598.83,2010-12-01 09:56:00,2011-10-20 14:52:00,49
17422,6,2253,1979.37,2011-02-16 14:44:00,2011-11-23 13:27:00,15
17423,2,459,698.41,2011-05-06 09:14:00,2011-10-24 13:36:00,45
17425,2,407,759.17,2011-10-10 11:37:00,2011-11-20 15:30:00,18
17426,6,3094,5037.26,2011-03-02 16:34:00,2011-12-01 18:07:00,7
17427,1,34,100.8,2011-09-29 11:29:00,2011-09-29 11:29:00,71
17428,28,9474,17256.85,2010-12-06 09:37:00,2011-12-09 09:45:00,0
17429,3,624,524.9200000000001,2011-05-05 09:53:00,2011-08-03 13:22:00,127
17430,2,190,265.76,2010-12-09 13:05:00,2011-11-07 09:24:00,32
17431,1,292,403.3,2011-01-30 14:36:00,2011-01-30 14:36:00,312
17432,2,207,365.76,2011-11-02 17:30:00,2011-11-21 17:33:00,17
17433,1,185,303.15999999999997,2011-09-12 14:24:00,2011-09-12 14:24:00,87
17434,7,1693,2373.82,2011-09-15 13:54:00,2011-12-07 13:16:00,1
17436,2,90,216.29999999999998,2011-04-27 11:33:00,2011-12-08 12:30:00,1
17438,1,103,388.45000000000005,2011-03-31 10:26:00,2011-03-31 10:26:00,253
17440,3,246,186.42000000000002,2011-04-06 12:05:00,2011-07-06 11:54:00,156
17442,6,1496,2248.56,2011-02-22 13:02:00,2011-11-03 09:17:00,36
17443,1,504,534.24,2011-05-04 10:47:00,2011-05-04 10:47:00,219
17444,3,2119,2940.04,2011-06-20 09:04:00,2011-07-15 12:05:00,147
17446,2,198,120.9,2011-02-02 14:40:00,2011-06-16 10:42:00,176
17447,2,443,541.53,2011-09-29 10:10:00,2011-10-30 14:18:00,39
17449,7,1122,2520.86,2010-12-15 10:57:00,2011-12-07 16:56:00,1
17450,46,69993,194550.79,2010-12-07 09:23:00,2011-12-01 13:29:00,7
17451,7,1203,1721.4,2011-08-26 11:54:00,2011-12-08 15:02:00,0
17453,2,219,486.71999999999997,2011-10-06 17:02:00,2011-11-22 09:42:00,17
17454,4,243,517.53,2010-12-15 10:54:00,2011-05-31 13:58:00,191
17455,1,66,131.7,2011-05-20 12:31:00,2011-05-20 12:31:00,203
17456,1,222,249.86,2010-12-09 15:23:00,2010-12-09 15:23:00,364
17457,5,826,1737.7,2011-01-04 14:33:00,2011-08-05 12:48:00,126
17458,1,170,316.5,2011-11-24 13:01:00,2011-11-24 13:01:00,14
17459,2,537,657.3,2011-10-10 17:00:00,2011-10-27 13:25:00,42
17460,6,236,622.4300000000001,2010-12-01 16:24:00,2011-09-06 15:04:00,93
17461,3,799,757.46,2011-11-10 12:01:00,2011-11-17 10:21:00,22
17462,2,227,675.69,2011-02-28 17:01:00,2011-10-10 13:56:00,59
17463,5,1095,1896.41,2011-01-30 15:48:00,2011-11-23 13:40:00,15
17464,1,220,289.96000000000004,2011-07-04 13:19:00,2011-07-04 13:19:00,157
17466,2,306,763.28,2011-09-22 09:16:00,2011-11-29 13:15:00,9
17468,2,116,137.0,2011-11-25 12:52:00,2011-11-29 15:33:00,9
17469,5,787,1870.97,2011-05-19 08:55:00,2011-11-23 13:15:00,15
17470,5,1675,1125.07,2010-12-07 09:57:00,2011-10-26 12:42:00,44
17472,3,462,710.29,2011-02-13 14:40:00,2011-06-01 14:57:00,190
17475,1,178,194.37,2011-09-21 14:55:00,2011-09-21 14:55:00,78
17480,1,338,511.82,2011-09-23 11:39:00,2011-09-23 11:39:00,77
17481,4,1061,1255.59,2011-09-07 09:57:00,2011-12-06 12:28:00,3
17483,3,191,414.04,2011-06-09 19:40:00,2011-10-05 13:10:00,64
17486,1,191,396.87,2011-03-23 14:00:00,2011-03-23 14:00:00,260
17489,2,428,376.64,2011-05-11 11:34:00,2011-10-12 08:56:00,58
17490,7,1134,2092.32,2011-06-16 09:15:00,2011-12-09 09:08:00,0
17491,10,2013,3558.87,2010-12-07 12:18:00,2011-12-08 16:18:00,0
17492,1,155,374.57,2011-04-05 15:21:00,2011-04-05 15:21:00,247
17495,2,229,497.56,2011-11-01 12:06:00,2011-12-02 12:08:00,7
17496,1,79,271.05,2010-12-16 08:39:00,2010-12-16 08:39:00,358
17498,1,394,272.22,2011-09-25 12:25:00,2011-09-25 12:25:00,75
17499,1,711,622.88,2011-02-23 09:14:00,2011-02-23 09:14:00,289
17500,3,17,1138.0,2011-11-10 09:08:00,2011-11-22 14:25:00,16
17501,2,160,288.6,2011-05-03 09:46:00,2011-05-03 09:47:00,220
17502,4,376,689.1,2011-11-10 16:39:00,2011-11-30 13:13:00,8
17503,2,486,558.96,2011-11-01 11:12:00,2011-12-07 09:18:00,2
17504,9,1664,2997.0299999999997,2011-01-21 11:09:00,2011-05-17 12:59:00,205
17505,2,556,1145.84,2011-05-18 09:01:00,2011-07-01 12:50:00,161
17506,1,139,302.2,2011-09-25 11:39:00,2011-09-25 11:39:00,75
17507,2,359,605.58,2011-02-03 18:08:00,2011-03-23 11:48:00,261
17508,1,289,387.31,2011-03-04 08:10:00,2011-03-04 08:10:00,280
17509,8,3534,6115.14,2011-10-07 13:14:00,2011-10-13 10:26:00,57
17510,1,214,308.48,2011-11-15 10:00:00,2011-11-15 10:00:00,24
17511,31,64549,91062.38,2010-12-01 10:19:00,2011-12-07 10:12:00,2
17512,10,2753,2924.9900000000002,2011-02-11 12:22:00,2011-11-11 12:11:00,28
17513,1,254,513.2,2011-09-28 16:42:00,2011-09-28 16:42:00,71
17514,1,135,208.65,2011-08-03 15:45:00,2011-08-03 15:45:00,127
17515,4,243,639.02,2011-01-25 14:33:00,2011-11-08 14:04:00,30
17516,5,416,768.08,2011-02-27 12:41:00,2011-11-24 16:51:00,14
17517,1,102,153.94,2011-02-04 11:48:00,2011-02-04 11:48:00,308
17519,6,1236,1844.02,2010-12-06 15:18:00,2011-11-22 16:43:00,16
17520,1,365,546.81,2011-10-17 12:04:00,2011-10-17 12:04:00,53
17521,3,519,723.2099999999999,2011-05-24 15:14:00,2011-11-10 11:22:00,29
17522,5,1034,1070.71,2011-05-05 16:31:00,2011-12-08 12:31:00,1
17523,4,872,652.74,2011-11-20 13:40:00,2011-11-28 13:20:00,10
17524,1,90,145.0,2010-12-13 14:32:00,2010-12-13 14:32:00,360
17525,1,82,422.70000000000005,2010-12-15 12:05:00,2010-12-15 12:05:00,359
17526,4,310,1195.8999999999999,2010-12-09 12:20:00,2011-12-05 11:05:00,4
17527,4,488,939.37,2011-05-05 13:43:00,2011-10-17 12:32:00,53
17528,8,2138,3628.5,2011-09-29 13:04:00,2011-12-08 13:27:00,0
17530,10,1526,2385.0,2010-12-09 20:01:00,2011-12-08 18:42:00,0
17531,1,136,296.7,2011-06-02 19:17:00,2011-06-02 19:17:00,189
17534,1,103,223.36,2011-10-17 12:47:00,2011-10-17 12:47:00,53
17535,1,136,164.4,2011-03-04 15:20:00,2011-03-04 15:20:00,279
17536,1,6,76.5,2011-06-15 13:23:00,2011-06-15 13:23:00,176
17537,2,700,897.62,2011-02-09 13:37:00,2011-11-10 10:56:00,29
17538,1,134,98.42,2011-11-14 12:12:00,2011-11-14 12:12:00,25
17540,2,194,578.9,2011-01-27 14:35:00,2011-11-15 11:56:00,24
17542,1,134,170.75,2011-03-15 11:45:00,2011-03-15 11:45:00,269
17545,3,341,645.96,2011-10-27 13:48:00,2011-10-27 14:04:00,42
17548,1,58,103.3,2011-04-20 12:01:00,2011-04-20 12:01:00,233
17549,2,210,148.86,2011-10-19 10:05:00,2011-11-16 09:59:00,23
17550,3,86,267.16,2011-04-10 15:19:00,2011-05-26 14:09:00,196
17551,1,150,306.84,2010-12-15 14:12:00,2010-12-15 14:12:00,358
17552,4,719,930.41,2010-12-02 18:45:00,2011-10-10 17:00:00,59
17553,1,1048,1487.6,2011-08-02 10:00:00,2011-08-02 10:00:00,129
17554,5,1763,1952.45,2011-07-14 20:01:00,2011-12-08 14:15:00,0
17555,2,349,483.26,2011-01-09 12:31:00,2011-11-20 12:22:00,19
17556,1,101,157.9,2011-05-18 10:48:00,2011-05-18 10:48:00,205
17557,3,306,541.46,2011-09-19 14:23:00,2011-11-25 12:57:00,13
17560,4,635,854.95,2011-02-02 11:14:00,2011-09-06 09:18:00,94
17561,1,146,167.62,2011-11-20 12:53:00,2011-11-20 12:53:00,18
17562,7,817,1122.38,2011-06-19 13:06:00,2011-11-25 14:21:00,13
17564,3,146,454.01,2011-09-20 14:00:00,2011-11-15 13:27:00,23
17566,2,518,901.21,2011-11-14 13:42:00,2011-12-01 19:54:00,7
17567,8,2632,4331.48,2010-12-02 15:18:00,2011-12-02 15:48:00,6
17569,1,159,344.14,2011-01-11 14:15:00,2011-01-11 14:15:00,331
17571,4,905,1498.51,2011-02-14 15:15:00,2011-10-20 15:57:00,49
17572,4,95,226.75000000000003,2010-12-01 12:51:00,2011-09-29 17:53:00,70
17573,3,308,380.6,2011-09-07 10:36:00,2011-11-10 13:01:00,28
17574,1,77,185.65,2011-04-11 09:47:00,2011-04-11 09:47:00,242
17576,19,1994,3622.68,2010-12-09 16:57:00,2011-12-01 17:56:00,7
17578,1,138,143.45999999999998,2011-05-05 18:38:00,2011-05-05 18:38:00,217
17579,3,258,448.90000000000003,2011-06-13 14:12:00,2011-12-05 12:28:00,4
17580,3,88,215.72,2010-12-16 15:27:00,2011-04-01 12:41:00,252
17581,25,5927,11045.04,2010-12-02 14:47:00,2011-12-09 12:21:00,0
17582,1,123,175.27,2011-04-17 13:18:00,2011-04-17 13:18:00,235
17584,2,458,1242.3,2011-08-04 14:12:00,2011-12-02 17:12:00,6
17585,4,1671,1133.07,2011-01-05 15:09:00,2011-08-22 13:30:00,108
17588,3,676,1240.2,2011-04-21 10:31:00,2011-08-31 13:37:00,99
17589,4,1631,2404.17,2011-04-13 13:47:00,2011-10-10 16:58:00,59
17590,3,828,1479.22,2011-10-30 14:05:00,2011-12-07 12:55:00,1
17591,7,1009,2225.9700000000003,2010-12-07 15:39:00,2011-09-27 13:42:00,72
17593,5,3101,3927.34,2010-12-22 10:29:00,2011-12-06 10:30:00,3
17594,2,550,993.18,2011-03-30 10:32:00,2011-09-15 16:34:00,84
17595,2,229,388.79,2011-11-02 16:19:00,2011-11-27 16:08:00,11
17596,7,4400,2827.93,2010-12-06 12:34:00,2011-11-16 14:11:00,22
17597,1,1176,2044.3700000000001,2011-05-10 11:54:00,2011-05-10 11:54:00,213
17600,1,144,161.67000000000002,2011-11-22 09:43:00,2011-11-22 09:43:00,17
17601,1,103,116.00999999999999,2011-04-14 18:02:00,2011-04-14 18:02:00,238
17602,6,4151,5102.97,2011-01-19 16:18:00,2011-12-07 13:53:00,1
17603,1,74,394.72,2011-09-22 14:18:00,2011-09-22 14:18:00,77
17604,2,169,309.36,2011-01-31 15:09:00,2011-05-06 13:43:00,216
17608,2,232,193.42,2011-11-06 13:00:00,2011-11-06 13:06:00,32
17609,5,723,1112.22,2011-01-16 16:23:00,2011-10-30 12:28:00,40
17611,15,2560,3984.22,2010-12-13 13:52:00,2011-12-02 13:29:00,6
17612,6,1808,2048.45,2011-02-15 10:40:00,2011-10-17 14:59:00,52
17613,14,2496,4559.150000000001,2011-02-07 11:20:00,2011-11-17 10:51:00,22
17614,1,238,390.07,2011-10-13 16:01:00,2011-10-13 16:01:00,56
17615,3,140,329.6,2011-05-01 15:33:00,2011-08-01 14:06:00,129
17616,3,224,571.1999999999999,2010-12-07 10:04:00,2011-06-19 10:11:00,173
17618,3,331,971.58,2010-12-12 16:05:00,2011-12-04 11:50:00,5
17619,1,127,218.52,2011-01-31 14:18:00,2011-01-31 14:18:00,311
17620,1,60,81.44,2011-10-11 12:08:00,2011-10-11 12:08:00,59
17621,3,514,1379.9,2010-12-20 13:31:00,2011-11-18 17:11:00,20
17623,1,265,527.0500000000001,2011-11-07 11:32:00,2011-11-07 11:32:00,32
17624,2,554,843.48,2011-05-05 17:59:00,2011-11-25 10:52:00,14
17625,4,1198,2047.0,2011-03-27 12:21:00,2011-11-21 13:36:00,17
17628,1,79,75.75,2011-09-19 15:21:00,2011-09-19 15:21:00,80
17629,8,1629,1814.12,2010-12-15 09:58:00,2011-12-04 10:56:00,5
17630,2,158,503.59999999999997,2011-04-21 14:03:00,2011-06-23 11:58:00,169
17631,3,334,528.33,2011-04-21 13:22:00,2011-12-08 09:47:00,1
17633,4,644,1324.84,2011-08-11 15:43:00,2011-11-08 13:25:00,30
17634,9,840,2361.9700000000003,2011-01-06 12:45:00,2011-11-03 13:09:00,35
17636,1,182,285.56,2011-11-20 14:40:00,2011-11-20 14:40:00,18
17637,2,280,547.0600000000001,2011-08-16 13:25:00,2011-11-08 12:51:00,30
17639,1,49,108.5,2011-03-08 15:22:00,2011-03-08 15:22:00,275
17640,1,250,621.66,2011-09-14 09:13:00,2011-09-14 09:13:00,86
17642,2,474,712.29,2011-06-16 12:55:00,2011-08-12 09:11:00,119
17643,1,71,101.55,2010-12-01 14:38:00,2010-12-01 14:38:00,372
17644,11,1793,2895.64,2011-03-24 09:44:00,2011-12-08 13:43:00,0
17646,3,323,1008.39,2010-12-09 14:28:00,2011-05-04 13:17:00,218
17647,1,30,133.06,2011-10-05 15:38:00,2011-10-05 15:38:00,64
17648,4,487,1797.5,2011-04-04 10:29:00,2011-10-10 09:41:00,60
17649,1,399,868.49,2011-07-24 15:53:00,2011-07-24 15:53:00,137
17650,1,150,166.08,2011-11-18 14:52:00,2011-11-18 14:52:00,20
17651,10,3112,3945.0,2011-06-15 15:57:00,2011-11-28 10:29:00,11
17652,12,2509,4867.72,2011-03-03 14:05:00,2011-11-14 12:55:00,24
17653,4,1409,1207.56,2011-08-11 15:24:00,2011-11-03 12:46:00,36
17654,1,41,117.55,2011-03-07 13:17:00,2011-03-07 13:17:00,276
17655,7,1116,2638.94,2010-12-08 16:45:00,2011-11-29 11:34:00,10
17656,5,1399,1674.69,2011-08-03 10:45:00,2011-09-27 13:04:00,72
17658,2,616,595.42,2011-05-12 15:23:00,2011-11-14 12:07:00,25
17659,12,1525,2999.46,2010-12-02 16:46:00,2011-11-22 13:29:00,16
17660,1,130,196.0,2011-07-21 13:37:00,2011-07-21 13:37:00,140
17663,7,797,1802.91,2011-02-25 14:11:00,2011-11-14 08:56:00,25
17664,2,604,604.64,2011-05-11 14:17:00,2011-11-21 11:29:00,18
17666,2,596,728.16,2011-10-05 11:06:00,2011-12-06 09:06:00,3
17667,5,1033,2055.51,2011-02-14 09:24:00,2011-10-04 14:32:00,65
17668,2,93,347.75,2011-11-01 14:45:00,2011-12-08 13:25:00,0
17669,7,1916,3406.7200000000003,2011-04-04 10:11:00,2011-10-28 08:53:00,42
17670,1,110,205.7,2011-04-26 09:12:00,2011-04-26 09:12:00,227
17671,4,772,1572.71,2010-12-09 14:27:00,2011-11-24 12:21:00,15
17672,2,1690,3178.17,2011-02-03 13:29:00,2011-10-20 14:18:00,49
17673,6,1487,1629.12,2011-01-23 15:16:00,2011-12-08 12:50:00,1
17674,2,672,551.04,2010-12-06 10:20:00,2011-09-26 13:35:00,73
17675,31,8360,20374.28,2010-12-07 13:22:00,2011-12-08 18:03:00,0
17676,6,932,1387.68,2010-12-08 13:49:00,2011-12-05 15:16:00,3
17677,30,9775,16363.23,2010-12-06 08:42:00,2011-12-08 09:56:00,1
17678,1,207,298.11,2011-03-21 11:52:00,2011-03-21 11:52:00,263
17679,2,729,1992.1100000000001,2011-09-15 10:35:00,2011-10-18 07:43:00,52
17680,1,96,184.4,2011-11-16 12:42:00,2011-11-16 12:42:00,23
17682,6,1367,2474.33,2010-12-06 13:35:00,2011-11-29 15:59:00,9
17684,1,145,239.41,2011-10-27 11:10:00,2011-10-27 11:10:00,43
17685,7,1956,3191.53,2010-12-02 14:42:00,2011-11-23 11:36:00,16
17686,7,2478,5739.46,2011-02-10 10:18:00,2011-12-02 15:39:00,6
17690,15,1773,4757.95,2010-12-01 16:15:00,2011-11-09 15:17:00,29
17691,2,134,290.40000000000003,2010-12-06 11:10:00,2010-12-16 17:20:00,357
17692,4,672,740.9399999999999,2010-12-15 13:37:00,2011-08-04 14:01:00,126
17693,1,231,200.47,2011-07-25 15:48:00,2011-07-25 15:48:00,136
17694,1,184,283.12,2011-07-21 12:00:00,2011-07-21 12:00:00,141
17695,2,779,765.34,2011-06-21 12:35:00,2011-07-31 10:40:00,131
17696,8,1756,2285.71,2010-12-10 09:51:00,2011-11-01 13:43:00,37
17697,1,93,338.95,2011-04-17 15:40:00,2011-04-17 15:40:00,235
17698,1,93,154.95,2011-03-24 11:34:00,2011-03-24 11:34:00,260
17700,4,1266,2534.64,2011-03-03 16:34:00,2011-11-23 11:51:00,16
